ts_code,symbol,name,area,industry,list_date
SZ300863,300863,卡倍亿,浙江,汽车配件,20200824
SZ300864,300864,南大环境,江苏,环境保护,20200824
SZ300865,300865,大宏立,四川,专用机械,20200824
SZ300866,300866,安克创新,湖南,元器件,20200824
SZ300867,300867,圣元环保,福建,环境保护,20200824
SZ300868,300868,杰美特,深圳,元器件,20200824
SZ300869,300869,康泰医学,河北,医疗保健,20200824
SZ300870,300870,欧陆通,深圳,电气设备,20200824
SZ300871,300871,回盛生物,湖北,农业综合,20200824
SZ300872,300872,天阳科技,西藏,软件服务,20200824
SZ300873,300873,海晨股份,江苏,仓储物流,20200824
SZ300875,300875,捷强装备,天津,专用机械,20200824
SZ300876,300876,蒙泰高新,广东,化纤,20200824
SZ300877,300877,金春股份,安徽,纺织,20200824
SZ300878,300878,维康药业,浙江,中成药,20200824
SZ300879,300879,大叶股份,浙江,农用机械,20200901
SZ300880,300880,迦南智能,浙江,电器仪表,20200901
SZ300881,300881,盛德鑫泰,江苏,钢加工,20200901
SZ300882,300882,万胜智能,浙江,电器仪表,20200910
SZ300883,300883,龙利得,安徽,造纸,20200910
SZ300884,300884,狄耐克,福建,IT设备,20201112
SZ300885,300885,海昌新材,江苏,机械基件,20200910
SZ300886,300886,华业香料,安徽,化工原料,20200916
SZ300887,300887,谱尼测试,北京,电器仪表,20200916
SZ300888,300888,稳健医疗,深圳,医疗保健,20200917
SZ300889,300889,爱克股份,深圳,电气设备,20200916
SZ300890,300890,翔丰华,深圳,电气设备,20200917
SZ300891,300891,惠云钛业,广东,化工原料,20200917
SZ300892,300892,品渥食品,上海,乳制品,20200924
SZ300893,300893,松原股份,浙江,汽车配件,20200924
SZ300894,300894,火星人,浙江,家用电器,20201231
SZ300895,300895,铜牛信息,北京,软件服务,20200924
SZ300896,300896,爱美客,北京,医疗保健,20200928
SZ300897,300897,山科智能,浙江,电器仪表,20200928
SZ300898,300898,熊猫乳品,浙江,乳制品,20201016
SZ300899,300899,上海凯鑫,上海,环境保护,20201016
SZ300900,300900,广联航空,黑龙江,航空,20201029
SZ300901,300901,中胤时尚,浙江,服饰,20201029
SZ300902,300902,国安达,福建,专用机械,20201029
SZ300903,300903,科翔股份,广东,元器件,20201105
SZ300904,300904,威力传动,宁夏,电气设备,20230809
SZ300905,300905,宝丽迪,江苏,染料涂料,20201105
SZ300906,300906,日月明,江西,电器仪表,20201105
SZ300907,300907,康平科技,江苏,电气设备,20201118
SZ300908,300908,仲景食品,河南,食品,20201123
SZ300909,300909,汇创达,深圳,元器件,20201118
SZ300910,300910,瑞丰新材,河南,化工原料,20201127
SZ300911,300911,亿田智能,浙江,家用电器,20201203
SZ300912,300912,凯龙高科,江苏,环境保护,20201207
SZ300913,300913,兆龙互连,浙江,通信设备,20201207
SZ300915,300915,海融科技,上海,乳制品,20201202
SZ300916,300916,朗特智能,深圳,元器件,20201202
SZ300917,300917,特发服务,深圳,房产服务,20201221
SZ300918,300918,南山智尚,山东,纺织,20201222
SZ300919,300919,中伟股份,贵州,电气设备,20201223
SZ300920,300920,润阳科技,浙江,塑料,20201225
SZ300921,300921,南凌科技,深圳,互联网,20201222
SZ300922,300922,天秦装备,河北,专用机械,20201225
SZ300923,300923,研奥股份,吉林,运输设备,20201224
SZ300925,300925,法本信息,深圳,软件服务,20201230
SZ300926,300926,博俊科技,江苏,汽车配件,20210107
SZ300927,300927,江天化学,江苏,化工原料,20210107
SZ300928,300928,华安鑫创,北京,汽车配件,20210106
SZ300929,300929,华骐环保,安徽,环境保护,20210120
SZ300930,300930,屹通新材,浙江,小金属,20210121
SZ300931,300931,通用电梯,江苏,运输设备,20210121
SZ300932,300932,三友联众,广东,电气设备,20210122
SZ300933,300933,中辰股份,江苏,电气设备,20210122
SZ300935,300935,盈建科,北京,软件服务,20210120
SZ300936,300936,中英科技,江苏,元器件,20210126
SZ300937,300937,药易购,四川,医药商业,20210127
SZ300938,300938,信测标准,深圳,电器仪表,20210127
SZ300939,300939,秋田微,深圳,元器件,20210128
SZ300940,300940,南极光,深圳,元器件,20210203
SZ300941,300941,创识科技,福建,IT设备,20210209
SZ300942,300942,易瑞生物,深圳,医疗保健,20210209
SZ300943,300943,春晖智控,浙江,机械基件,20210210
SZ300945,300945,曼卡龙,浙江,服饰,20210210
SZ300946,300946,恒而达,福建,机械基件,20210208
SZ300947,300947,德必集团,上海,房产服务,20210210
SZ300948,300948,冠中生态,山东,环境保护,20210225
SZ300949,300949,奥雅股份,深圳,建筑工程,20210226
SZ300950,300950,德固特,山东,专用机械,20210303
SZ300951,300951,博硕科技,深圳,元器件,20210226
SZ300952,300952,恒辉安防,江苏,纺织,20210311
SZ300953,300953,震裕科技,浙江,电气设备,20210318
SZ300955,300955,嘉亨家化,福建,日用化工,20210324
SZ300956,300956,英力股份,安徽,元器件,20210326
SZ300957,300957,贝泰妮,云南,日用化工,20210325
SZ300958,300958,建工修复,北京,环境保护,20210329
SZ300959,300959,线上线下,江苏,电信运营,20210322
SZ300960,300960,通业科技,深圳,运输设备,20210329
SZ300961,300961,深水海纳,深圳,环境保护,20210330
SZ300962,300962,中金辐照,深圳,医疗保健,20210409
SZ300963,300963,中洲特材,上海,小金属,20210409
SZ300964,300964,本川智能,江苏,元器件,20210805
SZ300965,300965,恒宇信通,北京,航空,20210402
SZ300966,300966,共同药业,湖北,化学制药,20210409
SZ300967,300967,晓鸣股份,宁夏,农业综合,20210413
SZ300968,300968,格林精密,广东,元器件,20210415
SZ300969,300969,恒帅股份,浙江,汽车配件,20210412
SZ300970,300970,华绿生物,江苏,种植业,20210412
SZ300971,300971,博亚精工,湖北,机械基件,20210415
SZ300972,300972,万辰集团,福建,种植业,20210419
SZ300973,300973,立高食品,广东,食品,20210415
SZ300975,300975,商络电子,江苏,元器件,20210421
SZ300976,300976,达瑞电子,广东,元器件,20210419
SZ300977,300977,深圳瑞捷,深圳,建筑工程,20210420
SZ300978,300978,东箭科技,广东,汽车配件,20210426
SZ300979,300979,华利集团,广东,服饰,20210426
SZ300980,300980,祥源新材,湖北,塑料,20210421
SZ300981,300981,中红医疗,河北,医疗保健,20210427
SZ300982,300982,苏文电能,江苏,建筑工程,20210427
SZ300983,300983,尤安设计,上海,建筑工程,20210420
SZ300984,300984,金沃股份,浙江,机械基件,20210618
SZ300985,300985,致远新能,吉林,汽车配件,20210429
SZ300986,300986,志特新材,江西,其他建材,20210430
SZ300987,300987,川网传媒,四川,互联网,20210511
SZ300988,300988,津荣天宇,天津,机械基件,20210512
SZ300989,300989,蕾奥规划,深圳,建筑工程,20210507
SZ300990,300990,同飞股份,河北,专用机械,20210512
SZ300991,300991,创益通,深圳,元器件,20210520
SZ300992,300992,泰福泵业,浙江,机械基件,20210525
SZ300993,300993,玉马遮阳,山东,家居用品,20210524
SZ300994,300994,久祺股份,浙江,文教休闲,20210812
SZ300995,300995,奇德新材,广东,塑料,20210526
SZ300996,300996,普联软件,山东,软件服务,20210603
SZ300997,300997,欢乐家,广东,软饮料,20210602
SZ300998,300998,宁波方正,浙江,专用机械,20210602
SZ300999,300999,金龙鱼,上海,食品,20201015
SZ301000,301000,肇民科技,上海,汽车配件,20210528
SZ301001,301001,凯淳股份,上海,互联网,20210528
SZ301002,301002,崧盛股份,深圳,电气设备,20210607
SZ301003,301003,江苏博云,江苏,塑料,20210601
SZ301004,301004,嘉益股份,浙江,家居用品,20210625
SZ301005,301005,超捷股份,上海,汽车配件,20210601
SZ301006,301006,迈拓股份,江苏,电器仪表,20210607
SZ301007,301007,德迈仕,辽宁,汽车配件,20210616
SZ301008,301008,宏昌科技,浙江,家用电器,20210611
SZ301009,301009,可靠股份,浙江,造纸,20210617
SZ301010,301010,晶雪节能,江苏,其他建材,20210618
SZ301011,301011,华立科技,广东,专用机械,20210617
SZ301012,301012,扬电科技,江苏,电气设备,20210622
SZ301013,301013,利和兴,深圳,专用机械,20210629
SZ301015,301015,百洋医药,山东,医药商业,20210630
SZ301016,301016,雷尔伟,江苏,运输设备,20210630
SZ301017,301017,漱玉平民,山东,医药商业,20210705
SZ301018,301018,申菱环境,广东,专用机械,20210707
SZ301019,301019,宁波色母,浙江,塑料,20210628
SZ301020,301020,密封科技,山东,机械基件,20210706
SZ301021,301021,英诺激光,深圳,专用机械,20210706
SZ301022,301022,海泰科,山东,专用机械,20210702
SZ301023,301023,江南奕帆,江苏,电气设备,20210707
SZ301024,301024,霍普股份,上海,建筑工程,20210728
SZ301025,301025,读客文化,上海,出版业,20210719
SZ301026,301026,浩通科技,江苏,小金属,20210716
SZ301027,301027,华蓝集团,广西,建筑工程,20210715
SZ301028,301028,东亚机械,福建,专用机械,20210720
SZ301029,301029,怡合达,广东,专用机械,20210723
SZ301030,301030,仕净科技,江苏,环境保护,20210722
SZ301031,301031,中熔电气,陕西,电气设备,20210715
SZ301032,301032,新柴股份,浙江,工程机械,20210722
SZ301033,301033,迈普医学,广东,医疗保健,20210726
SZ301035,301035,润丰股份,山东,农药化肥,20210728
SZ301036,301036,双乐股份,江苏,染料涂料,20210729
SZ301037,301037,保立佳,上海,染料涂料,20210730
SZ301038,301038,深水规院,深圳,建筑工程,20210804
SZ301039,301039,中集车辆,深圳,汽车整车,20210708
SZ301040,301040,中环海陆,江苏,机械基件,20210803
SZ301041,301041,金百泽,深圳,元器件,20210811
SZ301042,301042,安联锐视,广东,IT设备,20210805
SZ301043,301043,绿岛风,广东,机械基件,20210811
SZ301045,301045,天禄科技,江苏,元器件,20210813
SZ301046,301046,能辉科技,上海,新型电力,20210817
SZ301047,301047,义翘神州,北京,生物制药,20210816
SZ301048,301048,金鹰重工,湖北,运输设备,20210818
SZ301049,301049,超越科技,安徽,环境保护,20210824
SZ301050,301050,雷电微力,四川,航空,20210824
SZ301051,301051,信濠光电,深圳,元器件,20210827
SZ301052,301052,果麦文化,浙江,出版业,20210830
SZ301053,301053,远信工业,浙江,专用机械,20210901
SZ301055,301055,张小泉,浙江,家居用品,20210906
SZ301056,301056,森赫股份,浙江,运输设备,20210907
SZ301057,301057,汇隆新材,浙江,化纤,20210909
SZ301058,301058,中粮科工,江苏,建筑工程,20210909
SZ301059,301059,金三江,广东,化工原料,20210913
SZ301060,301060,兰卫医学,上海,医疗保健,20210913
SZ301061,301061,匠心家居,江苏,家居用品,20210913
SZ301062,301062,上海艾录,上海,广告包装,20210914
SZ301063,301063,海锅股份,江苏,电气设备,20210924
SZ301065,301065,本立科技,浙江,化工原料,20210914
SZ301066,301066,万事利,浙江,纺织,20210922
SZ301067,301067,显盈科技,深圳,元器件,20210922
SZ301068,301068,大地海洋,浙江,环境保护,20210928
SZ301069,301069,凯盛新材,山东,化工原料,20210927
SZ301070,301070,开勒股份,上海,机械基件,20210923
SZ301071,301071,力量钻石,河南,矿物制品,20210924
SZ301072,301072,中捷精工,江苏,汽车配件,20210929
SZ301073,301073,君亭酒店,浙江,酒店餐饮,20210930
SZ301075,301075,多瑞医药,西藏,化学制药,20210929
SZ301076,301076,新瀚新材,江苏,化工原料,20211011
SZ301077,301077,星华新材,浙江,化工原料,20210930
SZ301078,301078,孩子王,江苏,其他商业,20211014
SZ301079,301079,邵阳液压,湖南,机械基件,20211019
SZ301080,301080,百普赛斯,北京,生物制药,20211018
SZ301081,301081,严牌股份,浙江,环境保护,20211020
SZ301082,301082,久盛电气,浙江,电气设备,20211027
SZ301083,301083,百胜智能,江西,专用机械,20211021
SZ301085,301085,亚康股份,北京,软件服务,20211018
SZ301086,301086,鸿富瀚,深圳,元器件,20211020
SZ301087,301087,可孚医疗,湖南,医疗保健,20211025
SZ301088,301088,戎美股份,江苏,服饰,20211028
SZ301089,301089,拓新药业,河南,化学制药,20211027
SZ301090,301090,华润材料,江苏,化工原料,20211026
SZ301091,301091,深城交,深圳,建筑工程,20211029
SZ301092,301092,争光股份,浙江,化工原料,20211102
SZ301093,301093,华兰股份,江苏,医疗保健,20211101
SZ301095,301095,广立微,浙江,半导体,20220805
SZ301096,301096,百诚医药,浙江,医疗保健,20211220
SZ301097,301097,天益医疗,浙江,医疗保健,20220407
SZ301098,301098,金埔园林,江苏,建筑工程,20211112
SZ301099,301099,雅创电子,上海,元器件,20211122
SZ301100,301100,风光股份,辽宁,化工原料,20211217
SZ301101,301101,明月镜片,江苏,文教休闲,20211216
SZ301102,301102,兆讯传媒,天津,广告包装,20220328
SZ301103,301103,何氏眼科,辽宁,医疗保健,20220322
SZ301105,301105,鸿铭股份,广东,专用机械,20221230
SZ301106,301106,骏成科技,江苏,元器件,20220128
SZ301107,301107,瑜欣电子,重庆,机械基件,20220524
SZ301108,301108,洁雅股份,安徽,日用化工,20211203
SZ301109,301109,军信股份,湖南,环境保护,20220413
SZ301110,301110,青木股份,广东,互联网,20220311
SZ301111,301111,粤万年青,广东,中成药,20211207
SZ301112,301112,信邦智能,广东,专用机械,20220629
SZ301113,301113,雅艺科技,浙江,家居用品,20211222
SZ301115,301115,建科股份,江苏,建筑工程,20220831
SZ301116,301116,益客食品,江苏,食品,20220118
SZ301117,301117,佳缘科技,四川,软件服务,20220117
SZ301118,301118,恒光股份,湖南,化工原料,20211118
SZ301119,301119,正强股份,浙江,汽车配件,20211122
SZ301120,301120,新特电气,北京,电气设备,20220419
SZ301121,301121,紫建电子,重庆,电气设备,20220808
SZ301122,301122,采纳股份,江苏,医疗保健,20220126
SZ301123,301123,奕东电子,广东,元器件,20220125
SZ301125,301125,腾亚精工,江苏,机械基件,20220608
SZ301126,301126,达嘉维康,湖南,医药商业,20211207
SZ301127,301127,天源环保,湖北,环境保护,20211230
SZ301128,301128,强瑞技术,深圳,专用机械,20211110
SZ301129,301129,瑞纳智能,安徽,电器仪表,20211102
SZ301130,301130,西点药业,吉林,化学制药,20220223
SZ301131,301131,聚赛龙,广东,塑料,20220314
SZ301132,301132,满坤科技,江西,元器件,20220810
SZ301133,301133,金钟股份,广东,汽车配件,20211126
SZ301135,301135,瑞德智能,广东,元器件,20220412
SZ301136,301136,招标股份,福建,建筑工程,20220111
SZ301137,301137,哈焊华通,江苏,机械基件,20220322
SZ301138,301138,华研精机,广东,专用机械,20211215
SZ301139,301139,元道通信,新疆,通信设备,20220708
SZ301141,301141,中科磁业,浙江,矿物制品,20230403
SZ301148,301148,嘉戎技术,福建,环境保护,20220421
SZ301149,301149,隆华新材,山东,化工原料,20211110
SZ301150,301150,中一科技,湖北,电气设备,20220421
SZ301151,301151,冠龙节能,上海,机械基件,20220411
SZ301152,301152,天力锂能,河南,小金属,20220829
SZ301153,301153,中科江南,北京,软件服务,20220518
SZ301155,301155,海力风电,江苏,电气设备,20211124
SZ301156,301156,美农生物,上海,饲料,20220617
SZ301157,301157,华塑科技,浙江,电气设备,20230309
SZ301158,301158,德石股份,山东,专用机械,20220117
SZ301159,301159,三维天地,北京,软件服务,20220107
SZ301160,301160,翔楼新材,江苏,机械基件,20220606
SZ301161,301161,唯万密封,上海,工程机械,20220914
SZ301162,301162,国能日新,北京,软件服务,20220429
SZ301163,301163,宏德股份,江苏,机械基件,20220419
SZ301165,301165,锐捷网络,福建,通信设备,20221121
SZ301166,301166,优宁维,上海,医药商业,20211228
SZ301167,301167,建研设计,安徽,建筑工程,20211206
SZ301168,301168,通灵股份,江苏,电气设备,20211210
SZ301169,301169,零点有数,北京,文教休闲,20211103
SZ301170,301170,锡南科技,江苏,汽车配件,20230627
SZ301171,301171,易点天下,陕西,互联网,20220819
SZ301172,301172,君逸数码,四川,软件服务,20230726
SZ301175,301175,中科环保,北京,环境保护,20220708
SZ301176,301176,逸豪新材,江西,元器件,20220928
SZ301177,301177,迪阿股份,深圳,服饰,20211215
SZ301178,301178,天亿马,广东,软件服务,20211112
SZ301179,301179,泽宇智能,江苏,软件服务,20211208
SZ301180,301180,万祥科技,江苏,元器件,20211116
SZ301181,301181,标榜股份,江苏,汽车配件,20220221
SZ301182,301182,凯旺科技,河南,元器件,20211223
SZ301183,301183,东田微,湖北,元器件,20220524
SZ301185,301185,鸥玛软件,山东,软件服务,20211119
SZ301186,301186,超达装备,江苏,专用机械,20211223
SZ301187,301187,欧圣电气,江苏,家用电器,20220422
SZ301188,301188,力诺特玻,山东,玻璃,20211111
SZ301189,301189,奥尼电子,深圳,IT设备,20211228
SZ301190,301190,善水科技,江西,染料涂料,20211224
SZ301191,301191,菲菱科思,深圳,通信设备,20220526
SZ301192,301192,泰祥股份,湖北,汽车配件,20220811
SZ301193,301193,家联科技,浙江,家居用品,20211209
SZ301195,301195,北路智控,江苏,软件服务,20220801
SZ301196,301196,唯科科技,福建,专用机械,20220111
SZ301197,301197,工大科雅,河北,软件服务,20220808
SZ301198,301198,喜悦智行,浙江,塑料,20211202
SZ301199,301199,迈赫股份,山东,专用机械,20211207
SZ301200,301200,大族数控,深圳,专用机械,20220228
SZ301201,301201,诚达药业,浙江,生物制药,20220120
SZ301202,301202,朗威股份,江苏,机械基件,20230705
SZ301203,301203,国泰环保,浙江,环境保护,20230404
SZ301205,301205,联特科技,湖北,通信设备,20220913
SZ301206,301206,三元生物,山东,食品,20220210
SZ301207,301207,华兰疫苗,河南,生物制药,20220218
SZ301208,301208,中亦科技,北京,软件服务,20220707
SZ301209,301209,联合化学,山东,染料涂料,20220825
SZ301210,301210,金杨股份,江苏,电气设备,20230630
SZ301211,301211,亨迪药业,湖北,化学制药,20211222
SZ301212,301212,联盛化学,浙江,化工原料,20220419
SZ301213,301213,观想科技,四川,软件服务,20211206
SZ301215,301215,中汽股份,江苏,汽车服务,20220308
SZ301216,301216,万凯新材,浙江,化工原料,20220329
SZ301217,301217,铜冠铜箔,安徽,元器件,20220127
SZ301218,301218,华是科技,浙江,软件服务,20220307
SZ301219,301219,腾远钴业,江西,小金属,20220317
SZ301220,301220,亚香股份,江苏,化工原料,20220622
SZ301221,301221,光庭信息,湖北,软件服务,20211222
SZ301222,301222,浙江恒威,浙江,电气设备,20220309
SZ301223,301223,中荣股份,广东,广告包装,20221026
SZ301225,301225,恒勃股份,浙江,汽车配件,20230616
SZ301226,301226,祥明智能,江苏,电气设备,20220325
SZ301227,301227,森鹰窗业,黑龙江,家居用品,20220926
SZ301228,301228,实朴检测,上海,电器仪表,20220128
SZ301229,301229,纽泰格,江苏,汽车配件,20220222
SZ301230,301230,泓博医药,上海,生物制药,20221101
SZ301231,301231,荣信文化,陕西,出版业,20220908
SZ301232,301232,飞沃科技,湖南,机械基件,20230615
SZ301233,301233,盛帮股份,四川,汽车配件,20220706
SZ301234,301234,五洲医疗,安徽,医疗保健,20220705
SZ301235,301235,华康医疗,湖北,医疗保健,20220128
SZ301236,301236,软通动力,北京,软件服务,20220315
SZ301237,301237,和顺科技,浙江,塑料,20220323
SZ301238,301238,瑞泰新材,江苏,化工原料,20220617
SZ301239,301239,普瑞眼科,四川,医疗保健,20220705
SZ301246,301246,宏源药业,湖北,化学制药,20230320
SZ301248,301248,杰创智能,广东,软件服务,20220420
SZ301251,301251,威尔高,江西,元器件,20230906
SZ301252,301252,同星科技,浙江,机械基件,20230525
SZ301255,301255,通力科技,浙江,机械基件,20221227
SZ301256,301256,华融化学,四川,化工原料,20220322
SZ301257,301257,普蕊斯,上海,医疗保健,20220517
SZ301258,301258,富士莱,江苏,化学制药,20220329
SZ301259,301259,艾布鲁,湖南,环境保护,20220426
SZ301260,301260,格力博,江苏,专用机械,20230208
SZ301261,301261,恒工精密,河北,机械基件,20230710
SZ301262,301262,海看股份,山东,影视音像,20230620
SZ301263,301263,泰恩康,广东,医药商业,20220329
SZ301265,301265,华新环保,北京,环境保护,20221216
SZ301266,301266,宇邦新材,江苏,电气设备,20220608
SZ301267,301267,华厦眼科,福建,医疗保健,20221107
SZ301268,301268,铭利达,深圳,机械基件,20220407
SZ301269,301269,华大九天,北京,半导体,20220729
SZ301270,301270,汉仪股份,北京,软件服务,20220831
SZ301272,301272,英华特,江苏,专用机械,20230713
SZ301273,301273,瑞晨环保,上海,机械基件,20221025
SZ301276,301276,嘉曼服饰,北京,服饰,20220909
SZ301277,301277,新天地,河南,化学制药,20221116
SZ301278,301278,快可电子,江苏,电气设备,20220804
SZ301279,301279,金道科技,浙江,机械基件,20220413
SZ301280,301280,珠城科技,浙江,元器件,20221226
SZ301281,301281,科源制药,山东,化学制药,20230404
SZ301282,301282,金禄电子,广东,元器件,20220826
SZ301283,301283,聚胶股份,广东,日用化工,20220902
SZ301285,301285,鸿日达,江苏,元器件,20220928
SZ301286,301286,侨源股份,四川,化工原料,20220614
SZ301287,301287,康力源,江苏,文教休闲,20230614
SZ301288,301288,清研环境,深圳,环境保护,20220422
SZ301289,301289,国缆检测,上海,电器仪表,20220622
SZ301290,301290,东星医疗,江苏,医疗保健,20221130
SZ301291,301291,明阳电气,广东,电气设备,20230630
SZ301292,301292,海科新源,山东,化工原料,20230707
SZ301293,301293,三博脑科,北京,医疗保健,20230505
SZ301295,301295,美硕科技,浙江,电气设备,20230628
SZ301296,301296,新巨丰,山东,广告包装,20220902
SZ301297,301297,富乐德,安徽,半导体,20221230
SZ301298,301298,东利机械,河北,汽车配件,20220606
SZ301299,301299,卓创资讯,山东,互联网,20221019
SZ301300,301300,远翔新材,福建,化工原料,20220819
SZ301301,301301,川宁生物,新疆,化学制药,20221227
SZ301302,301302,华如科技,北京,软件服务,20220623
SZ301303,301303,真兰仪表,上海,电器仪表,20230220
SZ301305,301305,朗坤环境,深圳,环境保护,20230523
SZ301306,301306,西测测试,陕西,综合类,20220726
SZ301307,301307,美利信,重庆,通信设备,20230424
SZ301308,301308,江波龙,深圳,半导体,20220805
SZ301309,301309,万得凯,浙江,机械基件,20220919
SZ301310,301310,鑫宏业,江苏,汽车配件,20230602
SZ301311,301311,昆船智能,云南,机械基件,20221130
SZ301312,301312,智立方,深圳,专用机械,20220711
SZ301313,301313,凡拓数创,广东,文教休闲,20220930
SZ301314,301314,科瑞思,广东,元器件,20230328
SZ301315,301315,威士顿,上海,软件服务,20230621
SZ301316,301316,慧博云通,浙江,软件服务,20221013
SZ301317,301317,鑫磊股份,浙江,机械基件,20230119
SZ301318,301318,维海德,深圳,IT设备,20220810
SZ301319,301319,唯特偶,深圳,元器件,20220929
SZ301320,301320,豪江智能,山东,电气设备,20230609
SZ301321,301321,翰博高新,安徽,元器件,20220818
SZ301322,301322,绿通科技,广东,摩托车,20230306
SZ301323,301323,新莱福,广东,橡胶,20230606
SZ301325,301325,曼恩斯特,深圳,专用机械,20230512
SZ301326,301326,捷邦科技,广东,元器件,20220921
SZ301327,301327,华宝新能,深圳,电气设备,20220919
SZ301328,301328,维峰电子,广东,专用机械,20220908
SZ301329,301329,信音电子,江苏,元器件,20230717
SZ301330,301330,熵基科技,广东,IT设备,20220817
SZ301331,301331,恩威医药,西藏,中成药,20220921
SZ301332,301332,德尔玛,广东,家用电器,20230518
SZ301333,301333,诺思格,北京,医疗保健,20220802
SZ301335,301335,天元宠物,浙江,文教休闲,20221118
SZ301336,301336,趣睡科技,四川,家居用品,20220812
SZ301337,301337,亚华电子,山东,软件服务,20230526
SZ301338,301338,凯格精机,广东,专用机械,20220816
SZ301339,301339,通行宝,江苏,软件服务,20220909
SZ301345,301345,涛涛车业,浙江,摩托车,20230321
SZ301348,301348,蓝箭电子,广东,半导体,20230810
SZ301349,301349,信德新材,辽宁,化工原料,20220909
SZ301353,301353,普莱得,浙江,专用机械,20230530
SZ301355,301355,南王科技,福建,广告包装,20230612
SZ301356,301356,天振股份,浙江,家居用品,20221114
SZ301357,301357,北方长龙,陕西,专用机械,20230418
SZ301358,301358,湖南裕能,湖南,电气设备,20230209
SZ301359,301359,东南电子,浙江,电气设备,20221109
SZ301360,301360,荣旗科技,江苏,专用机械,20230425
SZ301361,301361,众智科技,河南,电气设备,20221116
SZ301362,301362,民爆光电,深圳,电气设备,20230804
SZ301363,301363,美好医疗,深圳,医疗保健,20221012
SZ301365,301365,矩阵股份,深圳,装修装饰,20221122
SZ301366,301366,一博科技,深圳,元器件,20220926
SZ301367,301367,怡和嘉业,北京,医疗保健,20221101
SZ301368,301368,丰立智能,浙江,机械基件,20221215
SZ301369,301369,联动科技,广东,半导体,20220922
SZ301370,301370,国科恒泰,北京,医药商业,20230712
SZ301371,301371,敷尔佳,黑龙江,日用化工,20230801
SZ301372,301372,科净源,北京,环境保护,20230811
SZ301373,301373,凌玮科技,广东,化工原料,20230208
SZ301376,301376,致欧科技,河南,家居用品,20230621
SZ301377,301377,鼎泰高科,广东,机械基件,20221122
SZ301378,301378,通达海,江苏,软件服务,20230320
SZ301379,301379,天山电子,广西,元器件,20221101
SZ301380,301380,挖金客,北京,软件服务,20221025
SZ301381,301381,赛维时代,深圳,互联网,20230712
SZ301382,301382,蜂助手,广东,互联网,20230517
SZ301383,301383,天键股份,江西,元器件,20230609
SZ301386,301386,未来电器,江苏,电气设备,20230329
SZ301387,301387,光大同创,深圳,元器件,20230418
SZ301388,301388,欣灵电气,浙江,电气设备,20221109
SZ301389,301389,隆扬电子,江苏,元器件,20221031
SZ301390,301390,经纬股份,浙江,建筑工程,20230508
SZ301391,301391,卡莱特,深圳,IT设备,20221201
SZ301393,301393,昊帆生物,江苏,化工原料,20230712
SZ301395,301395,仁信新材,广东,化工原料,20230703
SZ301396,301396,宏景科技,广东,软件服务,20221111
SZ301397,301397,溯联股份,重庆,汽车配件,20230628
SZ301398,301398,星源卓镁,浙江,汽车配件,20221215
SZ301399,301399,英特科技,浙江,机械基件,20230523
SZ301408,301408,华人健康,安徽,医药商业,20230301
SZ301413,301413,安培龙,深圳,电器仪表,20231218
SZ301418,301418,协昌科技,江苏,电气设备,20230821
SZ301419,301419,阿莱德,上海,元器件,20230209
SZ301421,301421,波长光电,江苏,元器件,20230823
SZ301428,301428,世纪恒通,贵州,互联网,20230519
SZ301429,301429,森泰股份,安徽,其他建材,20230417
SZ301439,301439,泓淋电力,山东,电气设备,20230317
SZ301446,301446,福事特,江西,机械基件,20230725
SZ301448,301448,开创电气,浙江,机械基件,20230619
SZ301456,301456,盘古智能,山东,电气设备,20230714
SZ301459,301459,丰茂股份,浙江,汽车配件,20231213
SZ301468,301468,博盈特焊,广东,专用机械,20230724
SZ301469,301469,恒达新材,浙江,造纸,20230822
SZ301486,301486,致尚科技,深圳,元器件,20230707
SZ301487,301487,盟固利,天津,化工原料,20230809
SZ301488,301488,豪恩汽电,深圳,汽车配件,20230704
SZ301489,301489,思泉新材,广东,元器件,20231024
SZ301498,301498,乖宝宠物,山东,饲料,20230816
SZ301499,301499,维科精密,上海,汽车配件,20230721
SZ301500,301500,飞南资源,广东,环境保护,20230921
SZ301502,301502,华阳智能,江苏,电气设备,20240202
SZ301503,301503,智迪科技,广东,IT设备,20230717
SZ301505,301505,苏州规划,江苏,建筑工程,20230719
SZ301507,301507,民生健康,浙江,化学制药,20230905
SZ301508,301508,中机认检,北京,电器仪表,20231201
SZ301509,301509,金凯生科,辽宁,化学制药,20230803
SZ301510,301510,固高科技,深圳,电器仪表,20230815
SZ301511,301511,德福科技,江西,电气设备,20230817
SZ301512,301512,智信精密,深圳,专用机械,20230720
SZ301515,301515,港通医疗,四川,医疗保健,20230725
SZ301516,301516,中远通,深圳,电气设备,20231208
SZ301517,301517,陕西华达,陕西,元器件,20231017
SZ301518,301518,长华化学,江苏,化工原料,20230803
SZ301519,301519,舜禹股份,安徽,水务,20230727
SZ301520,301520,万邦医药,安徽,生物制药,20230925
SZ301525,301525,儒竞科技,上海,家用电器,20230830
SZ301526,301526,国际复材,重庆,玻璃,20231226
SZ301528,301528,多浦乐,广东,电器仪表,20230828
SZ301529,301529,福赛科技,安徽,汽车配件,20230911
SZ301533,301533,威马农机,重庆,农用机械,20230818
SZ301548,301548,崇德科技,湖南,机械基件,20230920
SZ301550,301550,斯菱股份,浙江,汽车配件,20230915
